[0. 1. 1. 0. 1.],"ALDH1L2, C14orf79, TRIM46, GPN2, CENPC, TBC1D22B, RIMKLA, ATXN7L1, SYNC, ARFIP2, AASDH, AC016065.1, METRN, CTU1, SDSL, AP1S1, AL080243.2, NAGPA, CUZD1, TMEM132A, AP000692.2, ZNF205, ADAMTS15, CNOT10, AC018521.5, FUT11, LINC00641, MTHFS, CCDC9, C20orf27, KIFAP3, TNKS, RNF214, ZYX, GLRB, C9orf43, SIX3, Z82206.1, ANKRD11, NT5M, NOVA1, AL136304.1, LTB4R, EZH1, BICD2, OTUB1, AL365258.2, TMEM39B, MAPK7, BAG1, KRT18P11, SYTL4, NSMF, TMEM182, AC021097.1, HSD17B1, AP002360.4, AMPD2, NMT2, AC005262.1, MYDGF, SAXO2, GHDC, GPSM3, ZNF526, AC009362.1, C19orf81, SIRT6, BCAM, RPL28, AC097468.3, SNRPA, SYMPK, AC093157.1, AC091271.1, TRIM28, ZNF70, USF1, ZC3H3, SEC24C, CPSF4, TTC38, AARSD1, TTC26, RPL13AP25, SNRPN, AL078595.1, AC004890.1, NUP93, BNIP3P1, VPS4A, RUNDC3A-AS1, ATF7, SUPT20HL1, MFSD13A, AL009174.1, AC099336.2, AL356653.1, NDUFA11, ZNF700, MGAT2, DTD2, COPE, ZNF343, AL355309.1, VWA5B2, C12orf73, PLXDC2, HMOX1, COG1, CWC25, SZRD1, ZMYM3, SLC26A11, AC015712.1, SNRPE, TMEM131L, RN7SL521P, DHRS1, EEF1A2, PSMD10, AC016727.1, AL133367.1, TMEM63B, ZNF428, AC092171.4, RPL30P4, WWP2, MATN2, THAP11, AAMP, ZNF436-AS1, MAPK3, GNB1L, SPOUT1, PSMD13, TRIM23, AL355032.1, AL358472.2, TRUB1, AL035458.2, IGSF8, PEX10, KCNMB4, ZNF592, RPS10, SON, LHFPL2, ESCO1, PRRT3, RSBN1, PPP1R16A, MAU2, SERINC2, SUPT6H, DNAAF4, EFCAB7, DNAJC3, ZNF585A, DET1, AC007448.3, ABHD17A, DENND2C, TLE6, UBALD1, SLC43A3, SPATA17, CHMP4B, ADAMTSL4, SIPA1L3, GTF2F1, EFCAB2, AC004386.1, MRPS28, SELENOO, HDDC3, MAP3K10, TRMU, CLHC1, UBXN8, RAB10, UNC45A, ABHD11-AS1, UFSP1, ARPC4, TNFRSF21, ZNF268, PPP6R2, ZNF81, SYT12, FAM173B, PSORS1C1, FAM96A, SFT2D2, DCLRE1B, COX7B2, CCDC134, MIR497HG, ZNF688, PRSS22, MTSS1L, NUBP2, ITFG1, R3HCC1, C2orf42, NOC3L, ERCC2, ATG4A, ZNF19, C9orf16, SPRY2, AC009414.2, ZSWIM8, CLCN7, AL359715.4, ZNF823, ZNF669, SBF1, AC010503.4, PET117, RALGDS, APBB1, EIF1AD, APOPT1, FIZ1, AL353691.2, KCTD11, SEPT1, TIMM10B, DIP2A, BOLA1, ZNF324, RAB6C, ZNF219, AL161891.1, MESP1, RPGRIP1L, LIX1L, SLC6A17, CAMTA1, TMEM177, METTL12, CCDC126, PFN4, PMVK, AC145207.9, C7orf49, KCTD13, AP001160.3, AC004148.2, ASNA1, ARMC7, SNCG, ERI3, M6PR, TUT1, BSG, NACAP1, AL354710.1, GEMIN4, HSF4, MED15, SH3BP4, RPS4XP11, PSMA2, AC009413.1, RPL41, ZNF75A, CEP162, ULK4, STK16, EEF1AKMT3, LY6G5C, NUDT3, RELA, SYCE2, COQ8A, USP35, LINC00167, MAD2L1BP, HIRIP3, TMEM120A, AP003392.6, ABHD8, MFSD2B, MICALL2, PELP1, DCTN2, GUSB, AVEN, AC091982.1, ALKBH8, C12orf60, HDHD2, NSUN4, SCAP, TCEA1, EIF5AL1, PRR3, C12orf57, SLC16A14, TBL3, MTSS1, CMYA5, BTRC, AP000553.1, TMEM222, RPL37P6, ABHD2, TAZ, TMED4, ENTPD5, TMEM241, ETV2, HNRNPA1P48, AP001024.1, ALS2CL, P2RY11, DBF4, FOXN3-AS1, ANKRD13B, RPS2P35, DGCR8, PSD, CEP104, KRT18P13, ADGRL1, DAGLB, S100A2, RNF167, VASP, BCAS2, TELO2, C1orf109, RNF121, ZC3H8, RPL23AP2, ZFX, ZNF358, ZDHHC12, NDUFB9P2, AC079140.2, ZFYVE27, ASPHD1, SPATA13, RPL23AP74, CDC42EP2, AC133435.1, UBA5, MPDU1, YPEL1, RUFY1, ADCY9, BORCS8, EDARADD, HM13, CABYR, AL139339.2, MR1, AL121658.1, SIRT7, CA5BP1, TCP10L, ATP5L2, AC073861.1, ZNF579, OGFR, KRT18P10, ESS2, PARS2, RPL23AP65, RPL41P2, MITF, PEX11G, AC007114.1, AC009113.1, F2RL1, NPM3, SLC25A51, RNF216P1, UNC119B, METTL6, DBIL5P, TMEM238, LRRC26, HIST2H2BC, SARNP, ARL1, SYS1, MED8, NPRL3, TMEM101, AC069218.1, DUS1L, ZNF544, RASGRP2, TTF2, CCDC96, ZNF500, LINC01224, CCDC22, AL050341.2, PRDX2, NDNF, OSGEPL1-AS1, AP001372.2, ZNF264, FRMD4B, KRT18P8, LRWD1, NOP14-AS1, CNOT3, DYNC1I2, FAM89B, CDK5R1, DHRS7B, TXN2, LYPD5, ABCF2, ACADSB, MAP7, GPX4, AC092017.1, ZNF687, AL031673.1, SUPT4H1, TRAPPC1, NUP50-AS1, HHEX"
[1. 0. 0. 1. 0.],"NIPAL1, SPINK5, COPB2, IFI27, LEPROT, SUMO1, RBMS1, MAML3, OAF, CTDSP2, COQ10A, PKIB, ZSCAN16-AS1, SNHG1, MARCH3, AKIRIN2, RAB2B, TESK2, TET2, AC020915.4, ZBED5, NUDT12, AL358472.4, NFATC3, PASD1, CYB5R4, KDM4D, TRRAP, TSPAN33, PDCL, BSPRY, METTL16, C10orf82, ABRAXAS1, AL596275.1, AL805961.1, ZSCAN16, LINC02303, MMP11, LDB1, CNTLN, NUTM2B-AS1, ZCRB1, PRKRA, RBMX2, LTA4H, SNX27, EEF1A1P13, STAT2, CSGALNACT2, LINC01547, ISG15, LGR4, PIK3R3, IFI6, AL121944.1, UQCRC2, HIVEP1, DDX60L, MARK1, BISPR, PMS2P4, TP73, ZDHHC20, BAMBI, AC109327.1, MAPK8IP1, RPL3P6, HAUS4, TARSL2, AC026271.1, SUMO2, PIGC, TULP3, UPF3B, PSMA2P3, BTBD10, NUDT19, RGL2, GRPEL2, AL606760.1, DRAM2, C19orf66, MAT2B, BBOF1, SGMS2, CCDC130, BLCAP, DNAAF3, LINC00205, CDC42BPA, FAM110B, IL23A, PPIG, MRPL45P2, RPL7AP14, NR3C1, LIPT2, UBE2L6, RPS4XP13, AL139412.1, AC080080.1, CD24P4, SARAF, SYTL2, SPTY2D1, AMFR, AC067750.1, ROR2, SMG6, AP006296.1, KLHL21, WDFY3-AS2, SLC25A30, POLR3D, CLASP1, MEIS1, PPIE, PSMC1P1, TCAIM, AC073063.1, HES2, SLC35E3, ZNF124, NUDT9, ZNF140, THUMPD2, ITGB3BP, NDUFAF5, RAB40B, AC132812.2, AL391422.3, OAS1, FMR1, NEK3, NAT9, DHRS4, FAM57B, ZNF676, CUX1, CEP85, PRIMPOL, CGN, IPP, DDX60, ZNF335, SLC25A21-AS1, AC098934.1, LINC02315, PKIG, C11orf1, TRIM37, XAGE2, TOM1L1, AL023284.4, PCYOX1, ARPC5, AP000880.1, AC098591.2, PHTF1, KIF21A, TMEM203, FKBP11, HDHD3, CCNB1, ASAH1, SPATA2, FAM109A, INAFM2, TMSB15A, RRP7BP, TMEM167B, GGNBP2, CDH8, UBAP1, ANKIB1, CITED2, OAS2, KRT19P3, AL590705.1, AC004801.2, AC008741.2, RARG, PIBF1, ACTR3C, AC027290.2, NLRP1, RAPGEF2, PRKAR1A, ARL4A, ZNF614, STARD8, LSM5, GLYCTK, AC064836.3, AL603766.1, GAPDHP35, KIDINS220, AC079250.1, FN1, PINX1, IRF2BP2, NXNL2, ZNF276, ZNF217, AL158212.3, USP30, WDR33, VAV3, AC090186.1, IL4R, AC098590.1, CSTF2, NSMCE2, MX1, IRX5, OSER1, C3orf38, PPM1F, HMGN2, SOS2, ZNF594, RAP2C, TAF1B, RNF24, UPRT, ENHO, TMEM216, CSF1, MARCH7, EPSTI1, ANTXR1, GPR137B, NOTCH1, AL121603.2, AC005083.1, AC009097.2, AC009245.1, NSUN5P2, ERCC4, VPS13B, ARL16, BMPR1A, RNF2, LRRC37B, TMEM87B, BUB3, HOXC8, RAC1, FLCN, PPP1R2, RLN1, PELI1, OASL, HOTAIR, CHMP5, PCDHGA6, DDX59, TMSB4XP6, ZNF285, TMED2, VSIG10, TGIF2, TMEM168, AC026401.3, RPL12P33, IDNK, GOLGA1, ZNF678, TJP2, BBIP1, LINC00648, AC005329.1, AC126615.1, TRIOBP, SPHK1, ADGRV1, KLF16, GPRC5C, CWC27, DUSP2, ID2, RPS3A, RP11-417J8.3, KLHL25, PIP4K2B, AC009237.14, TLNRD1, RPS3AP6, SPRYD4, PPFIBP1, ZNF263, DHRS4L2, ZNF416, PCDHB10, NDST4, IPMK, E2F5, CTAGE5, NREP, HK2, HMGB1P1, AC016773.1, ZFYVE28, CBX3, KRT8P2, ZNF74, SLC5A12, CISD2, MTA3, EXD2, MICB, ZNF561-AS1, AC010327.4, ABAT, HNRNPC, WTIP, RASSF8, C22orf46, RPSAP61, ZNF430, CCNB2, SLC10A3, MYH14, MAT2A, RAB40C, KRT8P7, ZNF181, TOE1, GOLGA2P5, AC091982.4, ACTG1P17, AL138963.3, AC104212.2, AP001107.9, MADD, FAXC, ALKBH1, LINC00304, IGSF11, SLC25A14, PQLC3, ADNP-AS1, NSMAF, GJA1, SUCLA2, DCP2, KCTD5, ZNF79, C3orf33, DRAM1, SLFN5, FGF12, GFPT1, IL11RA, HYAL3, ZNF502, TECRP1, CNOT7, RPL23AP82, Z83843.1, OARD1, ZNF821, GPR37, PEBP1, AVIL, FMO4, AC006064.4, DTWD1, TCF3, RNF13, PHF21A, SMYD5, RAB23, SEC11A, ASTE1, AREL1, NCOA2, ISCU, IMPACT, HDAC5, KANSL3, LINC00674, AC106795.1, HNRNPA1L2, ACTL8, CRYBB2P1, ZNF117, AC106707.1, HMG20A, PPIL2, CD40, AC010615.2, FAM131A, VSIG10L, AC007318.1, KCNF1, PTMA, ZNF607, CBWD2, NRDE2, MEF2A, CD44, TRPV1, TSN, NUMA1, RPS10P3, SLC12A4, MTHFSD, CHAC1, SP140L, IMPDH2, DLG2, AGAP3, ZNF555, ATP5B, ZNF672, PLSCR1, TAF6L, AL162430.1, EPN2, NEIL2, AL161908.1, RABL2B, OSMR-AS1, WASHC2A, NKX2-2, CAMK2N1, HMGN1, SCRIB, DOK7, EIF3FP3, PRMT6, RNPS1, UIMC1, NPIPA1, ABLIM1, IKZF2, UBAP2, RRM2B, PSMA6, IFITM1, AHNAK2, YAE1D1, FGD6, AUTS2, BRMS1L, PKD1L1, SCP2, MAPRE1, C1orf210, AL133216.2, HOXB6, KIAA1522, AC007240.1, CA13, CTU2, FBXW7, AP1AR, TDRD5, DERL1, ANKRD24, AL512274.1, MORC2, ADAR, NDFIP2, AC037198.2, SCFD2, S1PR5, MAGEA3, KRT18P51, LINC00910, ABCC6, STK36, TIMM9, IPO5P1, IFIT1, PI15, FBXO4, TMEM171, MBOAT7, BDH2, AC004967.1, SPACA9, CCDC102A, P2RX4, PABPN1, RBM12, C5orf42, CMTR2, MIATNB, AC004224.1, CERS5, DTNB, MTHFR, ZNF665, ITGA6, NUAK1, TBX1, LONRF2, UBTD2, C14orf132, PRELID2, USP46-AS1, SNRPD2P1, AC009133.1, LINC01405, ACIN1, GAS2L3, LINC00476, AC092747.4, AC011472.3, RRAGA, SIAE, TMEM230, CENPP, AC010542.5, TTYH1, HLA-C, ALDH16A1, USP32, AL590560.2, FANK1, SIKE1, RALGAPA1, RNF139, SEPT7-AS1, RFX3, PPP3CC, DECR2, ABHD18, NSUN7, KYAT1, PEX12, TRAPPC2, NIPA1, CENPI, AC025575.2, SELENOT, ASB16-AS1, TMEM14C, TBCE"
[0. 1. 1. 0. 0.],"CTSH, DUSP13, ZFAT, HERC5, KIAA1586, FBXO31, CRELD1, MRPS35, ERLIN2, EIF2D, OTUD4, TMEM99, DLEU1, NFX1, ZNF160, RARS, GNAS-AS1, SLC2A1-AS1, KATNA1, RAB11B, AC233992.3, VPS37B, NRAV, KRTAP3-1, AKIP1, TRIP11, AC147067.1, LINC02562, SPATA33, ANAPC15, ADAM22, ARPC1A, ATM, CRYBG2, LIN7C, TNFRSF18, CLIC4, POLN, CHM, NPHP4, ZNF626, RPL26, REEP2, VEPH1, SNHG11, CIR1, EVL, STXBP5, FKBP14, AGO4, SSR4P1, ZNF322, TUBE1, VPS72, CCDC149, THAP7-AS1, NT5C3B, SLC27A1, HMGCS2, VARS2, APOD, BRK1, AC010650.1, CLASRP, AP003031.2, AP4M1, PITPNA-AS1, COQ8B, AP001486.2, CTDSP1, HJURP, LENG8, EPC1, COL5A2, ATF5, GOLT1A, AC132008.2, CHST12, HEATR1, AP001830.1, CLEC16A, SYNJ2, AC106782.6, PIGBOS1, ZNF708, MOB3A, DAGLA, CDIPT-AS1, PHB2, SAFB2, C6orf48, TTC9C, CRTC1, GPS1, ATXN8OS, SLC9A6, HMBOX1, EDEM1, AC245140.2, DHX16, KSR2, GABRA3, RARA-AS1, CENPA, TMEM243, FUCA1, KCNN1, ZMYM4, RPS15AP11, ZMYM5, LMF1, BRD8, IKBIP, INPP5F, LINC02453, PRPF31, DHX57, CCDC121, RBM10, TBX2-AS1, GPD2, PAGR1, SPRED1, ELMO2, ARL13B, ZNF273, NEURL2, PPP1R12C, AC012073.1, UBE2E2, ARHGAP1, AC008403.3, AGR3, C1QTNF3, TOLLIP-AS1, PCED1A, CELF5, EPN1, SCPEP1, AC144530.1, DCAF11, UBE2Q2, DDX41, BLM, S100A1, TOMM34, GAGE12J, TAF6, LINC02447, KLK1, CDKN2C, EAF2, ZBTB34, AC090114.1, CNTD2, AL359513.1, ADSSL1, TMEM129, HID1, KPTN, CST9, SPON2, RAP2C-AS1, SUV39H1, RFT1, CUL2, RPS29P16, TSPAN5, KDM1B, SLC41A1, EEF2K, ZC3H10, APPBP2, LIPE-AS1, AL138724.1, ZSCAN12, AP001528.2, LACC1, PMS1, NAPB, ISY1, LINC01807, MSANTD3, CAD, EEFSEC, AC132192.2, VASH1-AS1, AC069224.1, TMPO-AS1, ZNF71, LRRC75A-AS1, LSM6, SLC35A4, C15orf41, ZNF415, HCAR1, MBNL1-AS1, RAPGEF3, ING4, LINC00882, LRRFIP2, PRKAR2B, ITPR3, SLF2, AC010894.2, BAP1, FAM174B, NSUN5P1, GINS4, CLSTN2, AC018797.2, CCDC15, ABCC12, LINC002481, ZNF503-AS2, CORO2A, FBXW11, AL020996.1, SOX4, GVQW2, C10orf88, NMB, BORCS5, POMT2, DISP1, ATP8A1, ATP1A4, ZBTB17, DNAJC13, RBM48, PYGB, METTL3, LINC01977, FAM212B-AS1, PDZD11, AC015813.4, AL049840.4, HDAC11, AC004263.2, JMJD8, TOLLIP, TK2, TNIP2, MECP2, LDAH, LINC00886, AL929410.2, KBTBD7, CEP97, PCID2, DDX11-AS1, RPL35P1, NAALADL2, TRMT61B, AC068205.2, CPQ, NBPF20, MT-TT, LIG1, AHSA2, DMBX1, ZBTB47, AC125807.1, COL4A5, DBF4B, GTSE1, HCG18, SSU72, ZBTB45, COX6C, SLC11A1, AAR2, DEGS1, RAB26, AC055854.1, XPA, PAG1, LINC01315, PHACTR1, SUSD6, CDADC1, AC060780.1, CRAT, ISYNA1, ZSCAN31, ATP10B, AMBRA1, SLC1A1, TUBB2B, ABCC11, SMARCD3, ATAD5, HUNK, PEG10, SLC25A21, ZNF248, POLI, POU6F2, TMEM52, TXNRD2, SLC43A2, PAIP2, C2orf68, RETSAT, ZMAT1, PCNX3, ODF2L, TEX9, MS4A15, AC074032.1, SPG7, OTUD3, XPO4, AC004686.1, FUOM, GALNT7, TDRD7, ZDHHC14, MZF1-AS1, LINC00337, CMTR1, FEM1B, ACOT6, AL606834.2, CLUAP1, PEX6, PHOSPHO1, MSLN, ABHD6, LINC01446, FAM217B, DICER1-AS1, PRR22, ADAM11, GDI1, AC104041.1, TMCO6, AC098487.1, SNX22, UACA, UBE3B, CCDC174, HSPA2, PPIAP29, YIPF5, RGS5, MIR548XHG, C18orf32, CTBP1, ARL15, SNX17, STOX1, GTF3C4"
[1. 1. 0. 0. 0.],"RPUSD4, RPL19, EML5, CDC5L, WDR54, AL118558.3, AL390879.2, RPS10P2, AIP, CXXC4, WDR55, ESD, S1PR3, DLX2, TRAPPC10, SDHD, RAN, OCLN, TCF7L1, TMEM14A, CTSO, AC006329.1, FBXL6, SOS1, RPGR, AC021074.1, ITPA, CARMIL1, BCAS1, SLC26A1, AC095059.2, AP006284.1, UBE3D, UBA3, FAM184A, FBXL20, HMGA1P4, FAM86EP, FLRT3, PMPCB, AP001267.1, ARHGAP10, ARSB, DANCR, ZNF587B, EEF1DP2, C3orf14, RPL23A, AC090686.1, RPL26P30, HHAT, ASIC3, RFC4, SLC25A24P1, DYNLT1, PPIC, SLF1, MYBL1, GON7, LANCL2, MRPL1, GNPNAT1, DEXI, ZXDC, PRMT3, AL121917.1, RAVER2, ING5, MAP4K2, RPS12, SMC3, TSKU, AC016734.1, IL17RB, MDGA2, DGCR6L, TIGD3, MED21, MREG, AFAP1, SLC25A5, TEX14, SYT17, CD47, RYK, LNPEP, DOCK9, TNRC6C-AS1, SLC44A1, ALG14, PRIM1, SNX25, STXBP4, SLC36A4, ECI2, ZNF793-AS1, MIR1282, JADE3, COX7B, FER, ITGB5, PLEKHF2, AC093789.1, SNX21, TRMT112P6, EIF4BP6, PCP4L1, GNGT1, RPL22P13, AC009404.1, SLC12A7, IFNAR2, CEP76, MCM7, EXOC6B, WNK4, COG3, PGBD1, ZNF773, SRFBP1, OXA1L, ZNF514, ADGRB1, CHAF1A, NSA2, LINC01024, AL590617.2, AL162231.2, TEX261, CCDC160, TSEN34, AL356535.1, SGPP1, SBDSP1, AC008770.1, RND2, SNX14, SNRNP40, AL391684.1, FRA10AC1, ZIC2, DOCK11, ZSCAN5A, CTPS2, AC025166.1, AC090204.1, C19orf57, PRPF40B, TMEM167A, WDR75, MSH6, ST8SIA6, GDPD5, RBM15B, CCNB3, TIPARP-AS1, MTIF2, ANKEF1, RMI1, SRGAP3, TEX19, LINC00094, TTLL3, TRMT61A, ENDOV, VTI1B, OSBPL10, ISCA2, AC009118.2, ZNF136, PTPRF, MARVELD1, SNRNP25, NDUFB5, LINC01234, RHBDL2, SPR, KIAA0930, VPS13C, MFSD8, RNF135, GSTK1, APOBEC3B, RHPN2, GNG5P2, ANKRD26, RPS3AP5, FAM107B, ITPKB, MTFR2, B3GAT3, RHOBTB1, CYC1, RALGAPB, RPL12, GPAM, XPR1, CTBP1-AS2, XYLT1, LSM3, LINC01703, CCDC177, AC090897.1, NUP43, ADO, CAMK1D, CACNA1D, PTPN4, NINJ1, FAM169A, FUCA2, CCDC71L, FAM25BP, RILPL1, ALG8, DYNC1H1, AL365357.1, RAB20, PERP, AP002495.1, CHCHD3, KARS, USP37, SRP54-AS1, TMEM189, WBP5, AF117829.1, YIPF6, EGLN3, RPL29, RPS4XP1, AL138785.1, BMI1, PHPT1, NABP2, PDF, COQ6, RGS9, CASC10, TTC28-AS1, NCBP2, ABCB7, AKAP12, DVL2, SLC47A1, AC002350.1, WDR36, KRT18P31, AC010280.1, ACSL4, LRRK2, SCCPDH"
[0. 0. 1. 1. 0.],"C2orf69, GPC6, TBX2, MEGF8, CTF1, CKS2, CHST15, ZCCHC2, AC067852.2, RSRC2, EFCC1, PGGHG, THUMPD3-AS1, MKNK2, AC005332.9, DNAL4, FAM229B, UBA1, PTDSS2, OTX1, EDN1, AC007229.1, AP002807.1, DMPK, CLDN4, HIST1H3D, AL023803.2, NT5DC3, AL109918.1, NXPH4, TSSK6, GPR137, ACYP2, RAB24, AC025164.2, AP2B1, LINC00847, ZNF610, INVS, ATF2, ZNF260, CGREF1, RASL10A, AC083798.2, TECPR1, MEPCE, ZNF461, HOXB7, CPAMD8, LGALSL, AC120053.1, LRRC37A3, MLYCD, SMARCD1, MAF1, TMC4, MIGA1, GTF2A1, AC074117.1, PLPPR3, AC100814.1, COL4A3BP, ARIH1, AC090517.2, MARCH9, COL7A1, NECAB3, FBXW4, ST3GAL2, ARHGEF17, NIFK-AS1, SOX12, AL355297.4, AC010864.1, MBD6, LONP1, PARP4, BET1, CENPE, AL353622.1, NFYA, AC092171.5, SPATA20, GRIN1, VASN, SOCS5, MKRN1, AC110285.6, ZNF446, RHBDL1, PGAP3, FAM221A, DYRK1B, AD000090.1, AL139353.1, MTURN, AC069120.3, AC104184.1, AARS2, ZNF510, WDR11, LINC00662, NLGN2, IGIP, KDM6B, AKAP6, AC009171.2, IP6K2, FBXO2, FGFR1OP2, TLE2, SGCB, LINC01481, LINC01278, MED26, GLIS2-AS1, SMARCA2, FAM78A, AC106028.3, ZFC3H1, C17orf97, CD320, LINC02560, HOXC10, MAGED2, PLD3, LRSAM1, AC092447.5, CABIN1, SULF1, DDX6, GATA3, HS1BP3, OTUD1, MAPK10, TMEM116, SLC13A3, FMNL1, THAP2, AL136126.1, NPDC1, ZNF333, ATP8A2, PTOV1-AS1, AL163051.2, AIDA, PDGFB, FAM160A2, PIK3IP1, AC005261.2, PBXIP1, AL513165.1, HSPA1B, TNKS1BP1, TOR2A, SPEN, LINC01128, HOXB-AS1, ZCCHC8, AP001462.1, ACADM, OVOL1, CEP126, PLBD2, ACADVL, BHLHE40, SEMA4A, AC016394.1, B3GLCT, TEX22, SPAG7, NAB2, AC025458.1, TESMIN, ILF3-AS1, PARP6, DUS3L, LINC01089, PAF1, CCDC82, AL031123.2, PPP1R13L, MIER2, ZBTB21, BEND6, ZNF233, PIGN, CCDC28B, ZNF528-AS1, LMLN, KDM5C, EFNA4, LINC01431, LRRC61, SLC25A27, OVOL2, SNURF, MST1L, AL132639.2, FAM222B, AC018647.2, NFKBID, ZNF487, GS1-124K5.4, KMT2B, MDGA1, AC087481.3, UBR2, AC012640.2, LINC00885, ERV3-1, HMGCL, ENPP4, WDR24, DENND6B, NLGN4X, CUL9, ACTA2, RECQL5, CARF, FAM3A, PANK1, ZNF764, C7orf26, NPHP1, ZNF444, FAM86C1, NEK2, MT-ATP6, AC073389.1, SLC35E2B, VRK3, GTPBP2, ARL8A, CBX4, MIDN, SERTAD3, AC055713.1, STAT6, PHYKPL, N4BP2L1, BCL9L, CDC25B, C2orf76, SIRT5, C16orf71, AC009061.2, AC139887.2, MAMDC4, ATG13, SRC, ZNF419, AC018645.2, SMTN, BPNT1, ZNF20, AF001548.2, NUFIP2, WDR45, FSTL1, GNE, TAOK2, WDCP, HOXC11, CD82, FAM214B, ATXN7L3, JPH2, KNL1, ZBED3, RNF32, AC073335.2, FARP1, AC006946.2, LURAP1L, PI4KB, TMEM25, LINC00909, DNAJB5, ZNF275, AC034231.1, EXOG, AGFG2, ACVR2B, MTHFD2L, AC093297.2, PAIP2B, PCOLCE, CDK10, LINC00592, HSPA1A, TNFRSF25, AC093249.6, ASB7, CTH, AC126474.2, NIPAL3, ADCK5, SLC10A7, NFKBIL1, ZNF788, LRTOMT, ACCS, MEF2D, TJAP1, ATP8B2, TMUB2, TMEM150A, TUBA1A, L3MBTL1, LINC01503, NDUFV2-AS1, UBXN7, INTS11, LAMTOR5-AS1, PLXNB2, PYROXD1, AP000251.1, SUPT3H, PML, TTC30B, ZNF286A, PRDM2, URB1-AS1, PGLYRP2, WDR41, MNT, TMEM169, ZHX3, FAM228B, FAM160B1, ACADS, ZNF182, KIAA1324, SH3BGRL, TRIM69, AK8, SSSCA1-AS1, FAM160A1, FBXW9, NADK, C8orf44, MAPKBP1, SIX4, SPATA1, FGFR1OP, UBXN2B, TTC28, LINC01578, PPIAP13, AC025171.1, ADPRHL1, MT-RNR2, AC008035.1, PPIP5K2, IRF2BP1, SESN2, PLEKHH3, TRPV6, TCTA, OTUD7B, HIST1H3H, LDLRAD4, AC078846.1, TRIM41, ZBED8, ZNF345, RANBP17, ZSCAN20, CLK3, FAM110A, DUSP15, UBE2O, HNRNPA0, IRAK1BP1, AC091133.1, CEP83-AS1, TCEA2"
