0
DCAF8L1
ACBD5
ZNRF1
AL162311.3
GINS2
SEL1L
AC016205.1
SEPT10
TTPA
PITPNM2
CDC25A
SPINK5
C2orf69
RDH16
KRT18
CEBPB-AS1
CCDC175
DUSP13
MECOM
AGAP8
AC005695.3
CST4
C16orf91
IFI27
GADD45A
LGALS3BP
AC093323.1
RARRES2P10
SLC10A5
MYO10
ARL4D
LINC01208
CREB3L1
SLITRK5
GPC6
CEP152
HERC5
CTF1
SMAD1
MT2P1
DUSP1
CKS2
IVNS1ABP
FIGNL1
TNFSF15
PARP9
GRAMD1C
PPP4R4
AL355922.2
PYCARD
CRKL
PLXND1
SH2D2A
AC022405.1
KRT8P33
AC092807.2
MT-CO2
RHOXF1-AS1
DNA2
DNAJC22
ADAM9
KRT19
FOXO3
GXYLT1
C1orf122
ARRDC3
TMEM30A
FAM225A
RSRC2
CD59
TBL1X
AL138759.1
WSB1
GREB1L
PKIB
SNHG1
PPP1R14C
CMBL
KIAA1551
TLE1
AC013565.1
AC138207.4
C20orf202
ID1
MTUS1
AC007611.1
ASH1L-AS1
EIF3K
UBR7
CSTA
SPRY1
EGR3
DUSP23
BARD1
EML5
TESK2
SIAH2
LINC01356
RAB33B
DEPDC1
NDRG1
KRBOX1
PIF1
FAR2P1
AC021739.2
MDC1
SSX2IP
JPT1
FRS2
UNG
AC069234.5
ANK1
RIOK3
CKAP2L
ARHGEF26
RHOH
ZMAT5
COX4I1
TDO2
MAP3K20
AC078909.2
OVGP1
MYB
KLHL32
LINC01116
RIPPLY2
AC007342.5
SMR3A
ACVR1C
AC004466.3
ZNHIT1
ZFPM2-AS1
SQOR
NDUFA6
SERPINI1
KCNH2
AP003900.1
EXOSC5
KIAA0040
BAIAP2L2
ACAT2
HGD
AL359921.1
ATG9B
AL157373.2
ETV4
AC003080.1
KIF3B
ADAT1
AC002398.1
HOXC4
UXT
DIP2B
AC106028.2
LYAR
PSMA5
AL512408.1
BIK
REN
OR52N5
MRPL2P1
C18orf54
LINC02395
AC006252.1
AIP
AL031432.5
YAP1
SFMBT2
FASN
AL031775.2
DNAH5
ZNF652
TM4SF1-AS1
SOX2
NOSIP
AL353354.2
TFAP2A
WDR26
LINC00282
PLLP
IFT74-AS1
EMP1
PDLIM3
SESTD1
NEXN-AS1
CCND1
STS
FMO3
DHRS2
TRIM21
CRYAB
SETD7
RPF2
GATA4
BTBD8
RIPPLY3
C1orf229
TIMP1
EIF4A2
EDN2
EDIL3
PAPSS2
MSRB2
MRPL47
BLVRA
ASF1B
ORM1
BLVRB
NEIL3
SEMA7A
SERTAD4
PTP4A1
CCM2L
YEATS2-AS1
RHBG
CXXC4
ZNF107
SNHG19
ATP5G1
SKA3
FMO5
MGP
AC017100.1
NUP62
DHPS
AL365205.2
PCF11
DNLZ
AC012485.3
AC093677.2
PDCD5
EDN1
TRIP13
SCAND1
LINC00173
TFEB
KCNG1
E2F1
FAM173A
PBRM1
DENND3
USP1
MET
NFIL3
RNF26
ANKRD18B
CRACR2A
GALNT1
AP000350.5
AL589843.2
LINC01732
RAB31
MIR34AHG
TBC1D8B
AC120049.1
LRIG1
HLA-DQA2
ARRB1
AL031429.2
PIK3AP1
PSMB8
ZKSCAN1
RAB9B
HSPA8
AL080317.3
SAA1
CAPRIN2
AC009118.3
RXFP4
AC008663.1
FNIP2
AL928654.2
HLTF
