0
AC023055.1
CYP17A1-AS1
AL353354.2
ARHGAP26
AC048341.2
TMEM198
AP003559.1
CALU
AC092569.1
EIF3G
BLVRB
PRSS27
NOG
GFOD1
MRPL17
CCDC18-AS1
CPN2
C5orf47
NR2F2
ZNF214
CARD9
FOXO1
AP001527.2
SLPI
SELENOF
PHLDA2
HELZ2
SLC7A1
AL691432.2
COMMD1
LINC01836
ATP2C2
AL157813.1
NPPC
SSX3
RUSC2
DISP2
AC092849.2
FAM162A
AL662844.4
AL606760.2
USP53
LIN7C
AL133406.3
NR4A1
IGSF9B
NFE2
CEP350
HLA-DQA2
ATP5A1P2
AL590666.3
OR4D1
SDR16C5
RERG
PPP2R3A
TMEM209
WWC3
SAP30
AL031432.5
NDST1
ZNF878
SLC16A14
RFX5
AC027307.3
LINC01018
KLF12
AC099343.2
INAFM2
INSR
ZNF860
FAAHP1
AC019227.1
AC010680.3
CECR7
MBD4
MTHFSD
ZNF451
ULK1
ESR1
APH1A
MCPH1
GPRC5C
SHTN1
PKN1
AC024475.4
CDC20
PSMD6
RPL10A
KLHL8
LGALS3BP
CHODL
AC008555.5
SLC2A10
MIB1
GCC2
AK9
C5orf38
SV2A
MANBAL
IRF2BP2
AC009090.3
MELK
UBE2A
AC016949.1
AARD
DNM1P35
ZNF708
AC032011.1
SCCPDH
ZNF7
AC005726.4
MRPL1
ROPN1B
EMG1
PGR
ATF4P4
PTTG1
CA8
PINK1
TMEM54
ZBTB2
EPGN
GLUD2
PITX1
AC008443.1
LIMA1
CCDC152
CCNG1
AC068473.5
SOX2
C17orf80
NEO1
C4orf48
NSMCE1
SGK1
TRAF3IP2-AS1
WISP2
RLF
DDX60
LIAS
TNF
AL390728.6
NIPSNAP2
NDUFA8
TNFSF15
GRK3
CENPA
UNC5CL
SNX30
AC108134.2
AC011899.2
AP003392.4
RRNAD1
MKI67
CCSER2
TAF5
ZNF302
KRT81
LINC00282
TRMT13
ARHGAP32
TRNAU1AP
GALNT1
SYCP1
AC096564.1
COX4I1
RSPRY1
CT45A11P
AC008115.3
MAN1A1
AC034102.8
RBX1
MALAT1
SERPINA1
AC008121.2
SEPHS2
AC011455.2
CCNE1
FAM167A
CCDC59
TENM3
NOL7
MIR3682
ICOSLG
SPA17
FUK
IMPA2
RAB18
TNKS2
PDK4
ZNF17
SLC47A1
MCOLN3
DSEL
STRIP2
EXOC5
ACRV1
GNL3L
FBXL16
LINC00958
CLRN1-AS1
MAGEA4
PRR15
LAT2
BGN
CCDC151
THOC5
STK16
TEAD2
PCP4L1
MTCO3P12
KRAS
SCG5
CCNF
TNS3
VASN
SESN2
AL162586.1
ZNF517
CRISP3
ZNF213
RPL27AP5
AC073611.1
AL691403.2
LRRC31
RC3H1
CTSZ
TMIE
AL121832.2
MCM3
SNAPC1
SERTAD4
RAET1K
KCNH1-IT1
MNT
NFX1
TP53INP1
PYGM
TRIM33
MYLIP
AC109326.1
LTB4R
ZNF345
SPSB2
RPL21P50
FAM212A
CKAP4
PCDHB16
PRCP
SUZ12
C16orf72
CENPU
SH3BP5
MYADM
AL139099.5
HOXB2
TTPAL
N4BP2L1
SGCE
WDR76
RP1L1
AMER1
HERC3
IFITM10
AC023283.1
GLS
INPP5J
ARL3
NSMCE2
LTBR
RNLS
TTC39A
EDEM2
UCP1
DSP
SEMA6A-AS1
TMEM63C
GPRIN3
MCF2L2
PSMB10
ARL11
MADCAM1
OLFML2B
TRPV1
AC092171.4
PLAG1
AP003119.3
TRIM9
CHMP1B
HSPA1A
RPSA
WNK4
SGPP2
UNG
MIS18A
COX5B
NEDD4
CDC25A
AC093001.1
OPTN
SNX1
AC124067.2
APOL2
CAND2
SLC5A3
LMOD1
Z84485.1
TWF1
TOP3B
GPR19
BAIAP2L2
SLC25A36
PAMR1
DCP2
ANKRD35
METRNL
CARMIL3
KIF14
GMCL1
HLTF
AC002367.1
TRMT112
PROSER2-AS1
THAP5
RNF44
AL445493.2
USP9X
STK17A
AHI1
RMRP
MC1R
AC104113.1
GPR137C
AL589935.1
POGLUT1
FBXL20
MRPL49
AC120053.1
UBA52P7
SLC10A5
DDX18
AHNAK2
SRP14
ARPP19
NEK11
ZNF367
EMC6
KRT18P28
CASC11
SLC23A3
IGF1R
AC008914.1
ATP5C1P1
ATXN2
CRLF1
PIM2
CDH23
BTN3A1
NBL1
CD2BP2
ADCY9
PANK2
PAQR8
AC106795.1
RNU6-130P
CNOT6
ANKDD1A
SSPN
CHMP4B
PWAR6
KLHL23
MSR1
LINC00969
CYB561D1
RDX
AC062037.2
KCNE2
GALNT8
ACTA1
AC087741.3
IFT43
CDC25B
IFI6
MAP1A
PMAIP1
EPM2AIP1
RAB31
AC011468.1
NAGK
AC090186.1
AL662800.1
PSMB2
ARV1
NCOA6
MED13L
ATF6
ACSBG1
CYGB
DCAKD
LARP1B
AC147067.1
ICAM3
DYSF
EMC3-AS1
ADGRF1
DFNA5
SCML1
RNU2-59P
SLC45A4
TRIB3
AL358781.1
PNLDC1
NDUFS6
LRG1
S100A9
SNX25
HELLS
LINC02084
MEPCE
BIRC6
ZNF83
ZMAT1
AC110285.2
AL355488.1
AP1S2
FAM110C
H3F3AP3
ARL6IP1
MYL6
PDZK1IP1
AC068669.1
CHD1
SIX1
LDLR
HOPX
ABCB9
BX322639.1
ACOT6
AC004000.1
DEGS1
PSMD4
KNG1
AL050341.2
PAH
ZNF395
AC025569.1
LIPE
HIRA
LINC02385
AL512625.3
GHRL
TLCD2
AC093297.2
RDM1
AC005586.2
NPM1P25
TIMM50
TSEN2
AC090772.3
CBLN2
AHR
ST8SIA6
AL512274.1
AC105020.6
TRIM29
MREG
IL10RB-AS1
PSENEN
B3GALT5
SYNGR1
GCLM
AC051619.5
TMEM98
CBX7
LMO7-AS1
AC010969.2
DDIT4
SLC10A1
INTS6
AC145207.5
AC087289.2
MT-ND4
BCL7C
PNPLA8
C21orf58
CD44
ZNF593
DDIAS
CALB2
TSKU
NXNL2
MRPL21
NRG4
IL32
AC022150.4
AP001972.5
AC092667.1
LDB3
AL121917.2
SUDS3
MAGI1
LINC00115
KRT19P1
KIF3C
PITPNM1
RPL12P29
AL133245.1
LHX6
ARFGEF2
AJ003147.3
FBXO11
PPP4R3A
LENG8-AS1
GLUL
MBNL2
ACVR1C
PDGFA
FUNDC1
AC105020.1
KRTCAP3
CACNB3
NSD2
AC068620.2
AC113410.3
FMC1
CCDC144NL-AS1
AC007390.2
KLF3
BCAS4
HAGLR
AP003390.1
FRMD8
MITD1
LRRC1
EDEM3
PNMT
EGLN1
ARHGAP44
TNFSF13B
EXOSC1
SDSL
AC073534.2
RCBTB2
PLEKHA6
EIF4E1B
SNTB1
SNX10
KCNN4
EPAS1
AC010542.2
AC002398.1
SLC9A7
AC239800.3
MAPT
FAM71F1
IFI44
FAM71F2
ATXN7
PTRH2
NSUN5P1
FGFR3
ITPKB
SLC7A5
ZNF205
CCNG2
DKC1
PLAGL2
SPOPL
PRSS23
NIPSNAP3A
AC074044.1
RFFL
HYDIN
ADGRA3
MCL1
PRPF39
PBX1
CACNA1I
KCNK2
MT-ND4L
C5orf30
AP001486.2
BUD31
AL033527.5
LINC01521
PAG1
GTF3C6
MGAT4A
AP006284.1
ZNF710-AS1
POU2F1
ADAM17
ZRANB2-AS1
PXDN
MCF2L
PGBD4
NEAT1
INSL3
AC009686.2
CNTN5
SSR4
MKL2
PTPN12
KRTAP3-3
ANLN
AC006504.1
DMD
CREB1
MED26
UBTD2
ELOF1
CENPW
AL139384.2
ZNF69
AC013565.1
MAP4K2
NFYC-AS1
ABHD3
AC091965.4
AC020910.4
TRIL
FLJ13224
AL158847.1
KLHDC8B
AL445524.1
PLPP3
AC090578.1
LINC01588
NOP9
MRS2
GPCPD1
SEMA4D
AC018362.1
NFIB
MSLN
RCC1
AC120049.1
KRTAP3-1
KLC3
AC092447.7
AC010501.1
ARID5B
SFN
ENTPD8
ZNF57
AC093627.4
CIAO1
PDK3
TREX2
TTC37
ATP10B
BTBD17
HMGCS2
MDK
HOMER1
AC016205.1
PITPNM2
PHF21A
AL512656.1
ESPNL
C3orf80
PCDHB2
PUS7L
PART1
MAFK
PDE4A
ST3GAL4
AL118522.1
BEGAIN
RN7SL832P
UNC93B1
AC124319.3
SP6
RNU6-813P
NUP210
GALNT12
AC125603.2
DSG2
BET1L
AC010280.2
AC244517.11
PHF12
AL358234.1
USP33
AC009108.3
ZNF350-AS1
FCF1P2
TUBG1
DRD4
CARM1
RPL37AP8
DCUN1D2
C1orf56
CYP4F29P
EIF5A2
CD52
EPHA8
AL365277.1
ZNF711
AL161729.1
LINC02026
TMSB15A
HAUS5
PRMT5
B4GALT5
EID2B
SH2D3A
SLC38A7
BBOX1
RN7SL180P
TTK
AKAP13
TPH1
FOXA1
PFDN2
AC011005.1
ZNF546
AC019176.2
AC024243.1
EIF3D
SRD5A3
MIS18BP1
PPARGC1A
AC021074.1
AC084024.3
APOBEC3B
ARMCX4
PSMC3IP
CYP4B1
TNS2
PCDHB10
STEAP4
GJC1
SLC35D1
POLR2G
C8orf34
LAMA5
S100A8
CNOT1
SLC15A2
AC121761.2
DDX24
HOOK1
MERTK
CILP
AP000350.5
SLC35E2B
INTS2
AIMP2
MAPT-IT1
AL591845.1
PIK3C3
NDUFB8
VPS4B
AC124312.5
ASNSP1
SLC39A8
AC018506.1
KCNIP3
PTH1R
RNF4
GPR173
PFN1
UGT3A2
COCH
JMJD1C
PKIB
GABPB1-AS1
FAM107B
PEX11A
AC080188.3
LYPD3
BX255925.1
AC253536.6
ENPP4
CYBB
SORL1
CELF4
DHTKD1
AL158071.4
MAP1LC3B
LAMA5-AS1
TMPO
AC009283.1
COLCA2
AC022432.1
NAV2
SQLE
IL17RC
OR8G3P
AC007114.2
LENG8
MT1X
TMEM97
FAM200A
SH2B2
PSMC3
B4GALNT1
RAB11FIP3
LINC01833
BFAR
NDUFB11
DNAAF1
NDUFB9
KLRA1P
NPC1
KIAA1551
TPTE2P5
KRT8P9
BOD1
AC007906.2
SMIM14
AL020997.2
CLCN5
REN
LINC00839
TRIM13
CDC25C
OR2A9P
ZNF503
TEAD1
ZC3H12A
C1orf64
ABHD8
COLEC11
TGFB1I1
PLEKHJ1
USH1G
LINC00836
CYP2S1
FNDC11
AC022079.2
CABLES1
TP53I3
NUDT5
AC040977.1
HLA-F
SND1-IT1
ROBO3
AL117379.1
MPP2
SOWAHA
YWHAH
OTUB2
SMAD5
DBT
C1orf132
TTC39A-AS1
AC048341.3
LINC01983
AC091563.1
AC004908.3
DDI2
LARP1
TPM1
LTC4S
ZG16
MAP3K2
FERMT2
HDAC7
PSAT1
HIF1A
TBC1D2
SLC1A4
ZNF778
C2orf81
AC004466.1
MIR4458HG
TOMM5
SPIB
NOTCH2
AL157373.2
AC005786.1
KNL1
AL080250.1
NAT2
EPHB2
AC036108.4
NKAIN1
MRPL47
HAUS2
CECR2
TIMP1
AK3
CMAS
PCDHGA2
AC138150.2
TMEM192
FRMD4A
SOX5
SNX18
PADI2
IRX5
LINC00173
NDUFA12
ATP5O
HIST3H2BB
RAD54L2
SHISA8
PHGR1
AC105285.1
PDE8B
S100A4
NAGLU
AL445228.2
E2F2
FHDC1
AC011447.7
SLC46A1
AC124242.1
GPN3
AC108693.1
PSMB3
UBE2D1
AL031963.1
TIMM10
GPATCH8
NSF
PDPR
PRICKLE2
SLFN5
TMOD3
AP000907.1
PTCH2
BX276092.3
TUBA1C
GPR83
ST6GALNAC6
FER1L4
SCNM1
CDON
AC022762.2
AMOTL2
AC091564.1
AC108120.1
LINC00205
ZFR
PRKAR2B
COL4A6
LMCD1-AS1
EPB41L3
ANAPC10
KIRREL1
SYNE1
OAS3
NSD3
TAF1D
KRT15
PANK1
CRKL
RPS25
MYNN
TOR1AIP2
ADAM32
MIDN
CCDC71
AL049840.2
LPCAT4
AL161729.3
CKLF
PCDHGA1
RIPK4
CEACAM6
AL589843.1
AC009120.1
AL442067.1
AL513497.1
TSKS
MAP3K9
ZFP62
AC010999.2
AHSG
MISP3
AP001999.1
MATN1-AS1
LINC02018
ALPK1
DDX6
YIPF6
KCTD3
CBFB
AL662799.1
TULP3
AC098818.1
APEX1
ABCD4
AC055713.1
PGP
DIO2
FAM111A
BTBD10
RUBCN
SLC25A18
AC073569.3
ESYT2
NDUFV2
SIPA1L2
GPT2
GUCY2D
PSTPIP2
IFFO2
ZC3HAV1
DEPDC1
AC104825.2
AC093627.6
STOM
LINC01376
TAB2
DNAJC3-AS1
C12orf76
NABP2
AK4
LRRC37A3
FDPS
PPP1R1A
COX6A1
SDC2
HIST1H1E
MEMO1
RPL23AP28
AC009119.2
U62317.4
C6orf226
AC136632.2
MEIOB
AC068580.4
GPR180
ANGPTL6
TMEM189
ZNF107
FHL3
RN7SKP30
ASB8
MAP2K1
MYCBP2
DGKH
AC010980.1
TNRC6C
PFKFB2
ZFHX4-AS1
NUDT14
RPL18A
NCEH1
GEMIN8P4
ADAMTS15
STK32B
PIEZO1
SERPINA11
OLAH
NKX3-1
AC139749.1
B4GAT1
AC084125.1
UAP1L1
FZD8
CCDC71L
LIMD1-AS1
NECTIN1
APC2
ZBTB10
PRKAG1
SELENOP
PUDP
EPOP
GRB10
ANKRD10-IT1
AC022007.1
CBLB
BRIP1
WASF2
ZNRF2
RPL14
FN3K
LINC02327
ATF7IP
CCDC81
MRVI1-AS1
AL139393.2
CTCF
TMEM126A
NR5A2
ATP6V0E2-AS1
CEBPG
C10orf10
TMEM61
IGSF8
FST
AC244021.1
LINC00896
AP001505.2
AL121672.3
HSCB
SNORA42
FGF22
DNTTIP2
BORA
TNFRSF21
ASNS
HOMER2
BRICD5
ELF4
KIAA1324L
SH3BP1
AC118344.2
AF131216.4
ZACN
ZNF746
IRGQ
NBN
FGFR1
POGZ
AC074019.1
EIF4BP3
AC011632.1
LINC01315
TEX19
AC104841.2
HCST
NEPRO
AL158070.1
TAF1B
PTCD1
ZNF584
ZNF252P-AS1
OFD1
RNF217-AS1
EXOSC6
EXT1
MRPS36P1
NLK
NET1
HIF3A
PLA2G6
ATF6B
LCE3D
RNASET2
AC007879.3
DCAF7
CEACAM1
HCG15
FAM208B
TEX15
BNIP3L
DGKD
HACD2
FIBCD1
ITGA2
AC008667.1
ZNF513
SLC25A25
AC024451.4
STRADA
JPH4
AL512408.1
PLEKHF1
WNT4
AC018653.3
SNORA51
AC068137.1
AC016712.1
GGA2
ZC3H15
AC099791.2
AC099518.6
HSD17B10
KCNK6
CDC7
AC108488.1
KCTD12
ZKSCAN2
AC025594.3
GNL3
PHLDB2
NUDT16
ZNF699
DDX39A
AL021154.1
SH2D2A
RPL24
KIAA0040
C2orf69
CHD1L
GLIS2-AS1
SLC19A2
PLA2G4F
CLCNKB
AC132872.1
NCAPH
NUAK1
PTGER1
ZNF750
AL049539.1
LPCAT1
RPL35P3
MCCC2
FUBP1
MIR600HG
TBC1D31
SNHG3
ZDHHC7
CAPS2
CMTM4
SF3B3
BMPR2
ZSCAN16-AS1
C1orf21
AC092115.2
AC007969.1
DSCAML1
ARL17A
BCAN
KCNK15
ATP6V1B1
AC116407.1
APP
ZNF385B
TSPYL2
TXNIP
TP53TG5
CDC42EP1
AC055854.1
LOXL2
AL080276.2
RNFT2
FAM219A
CHN1
CXCL12
NR4A2
AP006222.2
